Especialidad,Jornada_Horaria,Mes,Semana_Iso,Dia_Sem_Iso,Oferta_programada,Bloqueo,Oferta_disponible,Citas_asignadas,Sobrecupos,Cupos_Vendidos,Ticket_Integral_Especialidad
Categoria_20,Turno_B,3,11,1,32,14,18,18,0,0,804824
Categoria_45,Turno_B,3,11,1,13,0,13,3,0,0,211664
Categoria_44,Turno_B,2,9,2,23,0,23,23,0,0,698519
Categoria_62,Turno_B,2,9,5,11,0,11,6,0,0,611661
Categoria_59,Turno_A,3,10,3,26,0,26,3,0,0,596146
Categoria_35,Turno_B,2,9,4,111,33,78,12,0,0,139312
Categoria_35,Turno_B,3,12,1,217,32,185,2,0,0,139312
Categoria_65,Turno_A,3,12,5,66,0,66,1,0,0,501234
Categoria_52,Turno_A,2,9,5,172,46,126,21,0,0,143767
Categoria_09,Turno_B,3,12,5,56,0,56,4,0,0,22666
Categoria_37,Turno_B,3,12,4,19,0,19,5,0,0,294806
Categoria_04,Turno_A,2,9,1,11,0,11,0,0,0,298998
Categoria_26,Turno_A,3,11,2,191,53,138,22,0,0,490754
Categoria_65,Turno_A,3,11,2,99,40,59,8,0,0,501234
Categoria_44,Turno_A,3,12,2,35,0,35,10,0,0,698519
Categoria_66,Turno_A,3,12,3,39,0,39,2,0,0,146330
Categoria_41,Turno_A,3,10,3,73,0,73,40,0,0,465808
Categoria_68,Turno_A,3,13,1,53,0,53,0,0,0,995067
Categoria_41,Turno_A,3,11,2,45,0,45,24,0,0,465808
Categoria_41,Turno_B,3,12,5,48,0,48,1,0,0,465808
Categoria_68,Turno_A,3,11,2,55,0,55,3,0,0,995067
Categoria_68,Turno_B,3,10,3,72,0,72,3,0,0,995067
Categoria_49,Turno_B,3,11,2,52,17,35,12,0,0,58984
Categoria_08,Turno_A,3,12,4,71,0,71,44,0,0,310804
Categoria_64,Turno_A,2,9,2,74,19,55,31,0,0,386896
Categoria_49,Turno_A,3,13,4,81,0,81,0,0,0,58984
Categoria_53,Turno_A,3,14,1,28,0,28,2,0,0,860937
Categoria_45,Turno_B,2,9,3,39,0,39,39,0,0,211664
Categoria_04,Turno_A,3,12,4,2,0,2,0,0,0,298998
Categoria_63,Turno_A,3,11,3,78,0,78,24,0,0,34538
Categoria_63,Turno_B,3,12,4,43,0,43,1,0,0,34538
Categoria_54,Turno_B,3,13,3,21,0,21,9,0,0,130151
Categoria_48,Turno_A,3,10,1,20,0,20,20,0,0,311648
Categoria_41,Turno_B,3,11,2,43,0,43,12,0,0,465808
Categoria_35,Turno_A,3,10,6,136,0,136,7,0,0,139312
Categoria_35,Turno_A,2,9,1,206,51,155,51,0,0,139312
Categoria_59,Turno_A,2,9,6,11,0,11,1,0,0,596146
Categoria_48,Turno_A,3,12,2,49,0,49,49,0,0,311648
Categoria_34,Turno_A,3,12,5,32,0,32,1,0,0,904498
Categoria_26,Turno_A,3,10,3,172,7,165,53,0,0,490754
Categoria_21,Turno_A,3,10,1,12,0,12,12,0,0,466551
Categoria_36,Turno_A,2,9,3,37,14,23,19,0,0,499570
Categoria_07,Turno_A,2,9,2,10,10,0,0,0,0,927710
Categoria_07,Turno_B,3,10,4,6,6,0,0,0,0,927710
Categoria_62,Turno_B,3,13,4,32,0,32,0,0,0,611661
Categoria_52,Turno_B,3,12,5,41,0,41,0,0,0,143767
Categoria_49,Turno_A,3,13,1,81,0,81,1,0,0,58984
Categoria_26,Turno_A,2,9,5,194,88,106,52,0,0,490754
Categoria_11,Turno_B,2,9,4,12,0,12,12,0,0,923910
Categoria_52,Turno_A,3,12,6,60,0,60,0,0,0,143767
Categoria_56,Turno_B,3,14,1,9,0,9,1,0,0,283109
Categoria_06,Turno_B,3,14,1,6,0,6,2,0,0,717611
Categoria_53,Turno_B,3,11,2,18,0,18,7,0,0,860937
Categoria_53,Turno_A,3,12,6,20,0,20,9,0,0,860937
Categoria_66,Turno_A,3,10,2,21,0,21,10,0,0,146330
Categoria_56,Turno_A,3,11,2,12,0,12,12,0,0,283109
Categoria_19,Turno_A,3,10,6,4,0,4,0,0,0,385713
Categoria_59,Turno_A,3,12,5,14,0,14,0,0,0,596146
Categoria_23,Turno_A,3,11,1,32,32,0,0,0,0,298998
Categoria_26,Turno_B,3,13,4,116,0,116,21,0,0,490754
Categoria_59,Turno_B,3,13,1,26,0,26,1,0,0,596146
Categoria_48,Turno_B,3,12,2,61,3,58,54,0,0,311648
Categoria_31,Turno_B,3,10,2,5,0,5,3,0,0,132409
Categoria_09,Turno_A,3,14,1,44,0,44,1,0,0,22666
Categoria_09,Turno_B,3,11,2,92,0,92,9,0,0,22666
Categoria_06,Turno_B,3,13,1,6,0,6,2,0,0,717611
Categoria_62,Turno_A,3,11,2,21,0,21,1,0,0,611661
Categoria_46,Turno_A,3,10,2,15,0,15,15,0,0,625270
Categoria_51,Turno_B,3,10,3,41,24,17,17,0,0,657972
Categoria_62,Turno_A,3,13,4,46,0,46,2,0,0,611661
Categoria_04,Turno_A,3,11,3,3,0,3,0,0,0,298998
Categoria_20,Turno_A,3,13,5,18,18,0,0,0,0,804824
Categoria_40,Turno_A,2,9,1,26,11,15,13,0,0,149182
Categoria_34,Turno_A,2,9,5,32,0,32,4,0,0,904498
Categoria_24,Turno_A,3,10,4,21,0,21,7,0,0,23986
Categoria_51,Turno_B,3,12,5,46,0,46,2,0,0,657972
Categoria_35,Turno_A,3,12,4,211,2,209,0,0,0,139312
Categoria_59,Turno_B,3,13,4,20,0,20,3,0,0,596146
Categoria_48,Turno_A,3,10,4,65,11,54,54,0,0,311648
Categoria_09,Turno_B,3,14,1,107,0,107,2,0,0,22666
Categoria_52,Turno_B,2,9,5,44,12,32,4,0,0,143767
Categoria_14,Turno_B,3,10,3,15,0,15,15,0,0,658663
Categoria_26,Turno_A,3,12,6,132,0,132,45,0,0,490754
Categoria_11,Turno_B,3,12,4,34,0,34,12,0,0,923910
Categoria_69,Turno_B,3,11,4,24,6,18,4,0,0,361279
Categoria_49,Turno_A,3,11,2,65,0,65,14,0,0,58984
Categoria_64,Turno_A,3,10,4,58,0,58,5,0,0,386896
Categoria_58,Turno_A,2,9,3,31,0,31,31,0,0,274712
Categoria_41,Turno_A,2,9,5,58,16,42,42,0,0,465808
Categoria_41,Turno_A,2,9,6,46,16,30,30,0,0,465808
Categoria_12,Turno_A,3,13,3,94,0,94,1,0,0,848688
Categoria_56,Turno_A,2,9,5,9,9,0,0,0,0,283109
Categoria_44,Turno_B,3,10,1,25,0,25,19,0,0,698519
Categoria_23,Turno_B,2,9,3,24,24,0,0,0,0,298998
Categoria_40,Turno_A,3,10,5,21,0,21,0,0,0,149182
Categoria_35,Turno_A,3,12,1,206,2,204,0,0,0,139312
Categoria_24,Turno_B,3,12,2,10,0,10,2,0,0,23986
Categoria_24,Turno_A,3,10,1,12,0,12,5,0,0,23986
Categoria_24,Turno_A,3,12,2,12,0,12,6,0,0,23986
Categoria_59,Turno_B,3,10,3,20,0,20,5,0,0,596146
Categoria_59,Turno_B,3,11,2,20,0,20,8,0,0,596146
Categoria_35,Turno_B,3,12,4,121,12,109,1,0,0,139312
Categoria_35,Turno_A,3,11,3,258,0,258,1,0,0,139312
Categoria_14,Turno_B,3,11,2,38,0,38,38,0,0,658663
Categoria_68,Turno_A,3,13,4,54,0,54,0,0,0,995067
Categoria_65,Turno_B,3,14,1,35,0,35,0,0,0,501234
Categoria_68,Turno_A,2,9,5,108,26,82,16,0,0,995067
Categoria_52,Turno_B,3,10,3,39,0,39,7,0,0,143767
Categoria_41,Turno_A,3,12,5,58,0,58,0,0,0,465808
Categoria_47,Turno_A,3,11,4,21,0,21,0,0,0,831654
Categoria_14,Turno_A,2,9,5,26,15,11,11,0,0,658663
Categoria_08,Turno_B,3,12,4,31,0,31,11,0,0,310804
Categoria_09,Turno_A,3,13,1,44,0,44,2,0,0,22666
Categoria_55,Turno_A,2,9,6,9,9,0,0,0,0,779598
Categoria_53,Turno_A,3,12,5,35,0,35,15,0,0,860937
Categoria_61,Turno_B,3,13,3,67,12,55,0,0,0,144633
Categoria_45,Turno_B,3,10,2,21,0,21,21,0,0,211664
Categoria_59,Turno_A,3,13,1,14,0,14,0,0,0,596146
Categoria_24,Turno_A,3,11,5,12,0,12,2,0,0,23986
Categoria_12,Turno_B,3,11,5,59,0,59,2,0,0,848688
Categoria_34,Turno_B,3,13,1,13,0,13,0,0,0,904498
Categoria_14,Turno_B,2,9,5,16,0,16,16,0,0,658663
Categoria_42,Turno_B,2,9,5,16,0,16,16,0,0,934414
Categoria_26,Turno_B,2,9,5,120,32,88,43,0,0,490754
Categoria_09,Turno_B,2,9,5,56,26,30,23,0,0,22666
Categoria_08,Turno_B,3,11,3,20,0,20,6,0,0,310804
Categoria_40,Turno_A,3,12,1,26,0,26,1,0,0,149182
Categoria_56,Turno_B,3,13,1,9,0,9,3,0,0,283109
Categoria_54,Turno_A,3,10,1,14,0,14,11,0,0,130151
Categoria_14,Turno_A,3,10,3,15,0,15,11,0,0,658663
Categoria_41,Turno_A,3,14,1,48,0,48,0,0,0,465808
Categoria_42,Turno_B,3,14,1,27,0,27,27,0,0,934414
Categoria_67,Turno_B,3,13,2,30,0,30,0,0,0,713550
Categoria_67,Turno_B,2,9,4,14,0,14,7,0,0,713550
Categoria_37,Turno_B,3,11,3,18,0,18,18,0,0,294806
Categoria_34,Turno_B,2,9,5,41,16,25,5,0,0,904498
Categoria_49,Turno_B,3,10,3,61,0,61,24,0,0,58984
Categoria_45,Turno_A,3,11,4,6,0,6,1,0,0,211664
Categoria_24,Turno_B,3,13,3,25,0,25,3,0,0,23986
Categoria_24,Turno_B,2,9,2,10,10,0,0,0,0,23986
Categoria_35,Turno_B,3,11,3,176,10,166,5,0,0,139312
Categoria_Desconocida,Turno_A,2,9,4,14,0,14,0,0,0,298998
Categoria_65,Turno_B,3,10,3,68,0,68,23,0,0,501234
Categoria_08,Turno_B,2,9,1,33,9,24,24,0,0,310804
Categoria_32,Turno_B,3,13,3,5,0,5,0,0,0,224020
Categoria_58,Turno_A,3,12,3,31,15,16,8,0,0,274712
Categoria_28,Turno_A,3,13,5,18,0,18,0,0,0,633094
Categoria_52,Turno_A,3,13,1,185,0,185,6,0,0,143767
Categoria_34,Turno_B,3,12,5,41,0,41,0,0,0,904498
Categoria_68,Turno_A,3,12,6,67,0,67,2,0,0,995067
Categoria_49,Turno_B,3,13,1,31,13,18,0,0,0,58984
Categoria_51,Turno_A,3,13,4,40,0,40,3,0,0,657972
Categoria_44,Turno_A,3,13,3,62,0,62,5,0,0,698519
Categoria_45,Turno_B,3,12,3,30,0,30,2,0,0,211664
Categoria_60,Turno_B,2,9,3,20,0,20,2,0,0,40535
Categoria_51,Turno_B,2,9,5,46,10,36,36,0,0,657972
Categoria_34,Turno_A,3,11,2,67,0,67,0,0,0,904498
Categoria_59,Turno_B,3,14,1,26,0,26,1,0,0,596146
Categoria_65,Turno_A,2,9,6,21,0,21,16,0,0,501234
Categoria_36,Turno_A,3,11,4,31,0,31,1,0,0,499570
Categoria_69,Turno_A,3,12,3,17,0,17,0,0,0,361279
Categoria_60,Turno_A,3,10,2,46,0,46,8,0,0,40535
Categoria_26,Turno_B,3,13,1,131,0,131,0,0,0,490754
Categoria_11,Turno_B,3,12,1,14,0,14,0,0,0,923910
Categoria_33,Turno_A,3,13,4,7,0,7,0,0,0,298998
Categoria_69,Turno_B,3,10,2,24,0,24,10,0,0,361279
Categoria_64,Turno_A,3,10,1,16,0,16,4,0,0,386896
Categoria_64,Turno_A,3,13,3,36,0,36,0,0,0,386896
Categoria_61,Turno_B,3,12,2,118,32,86,1,0,0,144633
Categoria_39,Turno_B,3,11,3,11,0,11,3,0,0,60015
Categoria_54,Turno_B,3,10,1,19,0,19,17,0,0,130151
Categoria_53,Turno_B,3,13,4,21,0,21,1,0,0,860937
Categoria_38,Turno_A,3,10,4,6,0,6,6,0,0,638776
Categoria_61,Turno_B,3,10,1,66,0,66,32,0,0,144633
Categoria_20,Turno_A,2,9,3,24,0,24,24,0,0,804824
Categoria_63,Turno_A,3,12,4,15,0,15,1,0,0,34538
Categoria_48,Turno_A,2,9,2,38,0,38,38,0,0,311648
Categoria_05,Turno_B,3,10,2,3,0,3,0,0,0,168338
Categoria_12,Turno_B,3,10,4,43,0,43,6,0,0,848688
Categoria_12,Turno_B,3,10,1,68,0,68,35,0,0,848688
Categoria_08,Turno_A,3,13,2,58,18,40,0,0,0,310804
Categoria_61,Turno_B,3,10,4,92,0,92,4,0,0,144633
Categoria_30,Turno_B,3,10,4,6,0,6,3,0,0,298998
Categoria_26,Turno_A,3,14,1,258,0,258,15,0,0,490754
Categoria_12,Turno_A,3,12,2,106,0,106,1,0,0,848688
Categoria_36,Turno_B,2,9,3,18,18,0,0,0,0,499570
Categoria_12,Turno_A,3,10,4,76,24,52,27,0,0,848688
Categoria_09,Turno_B,3,13,4,101,0,101,17,0,0,22666
Categoria_57,Turno_A,3,13,1,6,0,6,0,0,0,978140
Categoria_33,Turno_B,3,13,4,2,0,2,0,0,0,298998
Categoria_20,Turno_A,3,11,1,38,0,38,38,0,0,804824
Categoria_53,Turno_B,2,9,5,15,10,5,5,0,0,860937
Categoria_34,Turno_A,3,10,3,42,0,42,0,0,0,904498
Categoria_07,Turno_A,3,10,4,8,0,8,6,0,0,927710
Categoria_69,Turno_A,3,11,4,28,0,28,0,0,0,361279
Categoria_48,Turno_A,3,13,3,33,0,33,19,0,0,311648
Categoria_41,Turno_A,3,13,4,51,0,51,14,0,0,465808
Categoria_14,Turno_A,3,12,5,26,0,26,26,0,0,658663
Categoria_40,Turno_A,3,14,2,19,0,19,1,0,0,149182
Categoria_06,Turno_B,3,13,4,35,0,35,7,0,0,717611
Categoria_08,Turno_B,2,9,4,35,6,29,29,0,0,310804
Categoria_66,Turno_A,3,11,4,33,0,33,1,0,0,146330
Categoria_53,Turno_A,2,9,5,35,15,20,20,0,0,860937
Categoria_56,Turno_A,3,12,6,19,0,19,18,0,0,283109
Categoria_08,Turno_B,3,12,1,27,0,27,6,0,0,310804
Categoria_33,Turno_A,2,9,6,8,0,8,0,0,0,298998
Categoria_10,Turno_A,3,13,4,6,0,6,0,0,0,909684
Categoria_65,Turno_A,3,14,1,113,0,113,0,0,0,501234
Categoria_54,Turno_A,3,13,3,19,0,19,1,0,0,130151
Categoria_65,Turno_B,3,13,1,35,0,35,0,0,0,501234
Categoria_68,Turno_B,2,9,5,53,24,29,14,0,0,995067
Categoria_62,Turno_A,3,13,1,18,0,18,0,0,0,611661
Categoria_68,Turno_B,3,13,4,58,0,58,0,0,0,995067
Categoria_53,Turno_A,3,13,1,28,0,28,9,0,0,860937
Categoria_60,Turno_B,3,12,3,20,0,20,0,0,0,40535
Categoria_44,Turno_B,3,12,2,23,0,23,4,0,0,698519
Categoria_62,Turno_A,3,12,5,37,0,37,2,0,0,611661
Categoria_51,Turno_B,3,13,4,50,0,50,2,0,0,657972
Categoria_Desconocida,Turno_B,3,14,2,18,0,18,0,0,0,298998
Categoria_49,Turno_B,3,12,5,34,0,34,5,0,0,58984
Categoria_36,Turno_B,3,11,1,30,0,30,2,0,0,499570
Categoria_41,Turno_A,3,12,6,46,0,46,5,0,0,465808
Categoria_44,Turno_A,3,10,4,35,0,35,15,0,0,698519
Categoria_67,Turno_A,3,12,1,73,0,73,2,0,0,713550
Categoria_04,Turno_A,2,9,4,2,0,2,0,0,0,298998
Categoria_44,Turno_B,3,13,3,27,0,27,1,0,0,698519
Categoria_62,Turno_B,3,12,5,14,0,14,0,0,0,611661
Categoria_33,Turno_B,3,10,3,2,0,2,0,0,0,298998
Categoria_40,Turno_B,3,11,3,8,0,8,1,0,0,149182
Categoria_Desconocida,Turno_A,3,12,4,14,0,14,0,0,0,298998
Categoria_05,Turno_B,3,11,4,16,0,16,2,0,0,168338
Categoria_51,Turno_A,3,12,5,45,0,45,2,0,0,657972
Categoria_50,Turno_B,3,10,4,6,0,6,0,0,0,228126
Categoria_68,Turno_B,3,11,2,64,16,48,1,0,0,995067
Categoria_08,Turno_B,3,14,2,22,0,22,0,0,0,310804
Categoria_52,Turno_B,3,13,1,38,0,38,0,0,0,143767
Categoria_17,Turno_B,3,13,5,4,0,4,0,0,0,312918
Categoria_28,Turno_A,2,9,3,18,0,18,15,0,0,633094
Categoria_54,Turno_A,3,10,4,17,0,17,2,0,0,130151
Categoria_41,Turno_B,3,10,3,49,0,49,21,0,0,465808
Categoria_54,Turno_A,3,12,2,15,0,15,0,0,0,130151
Categoria_38,Turno_A,2,9,2,3,3,0,0,0,0,638776
Categoria_06,Turno_B,3,11,2,14,0,14,14,0,0,717611
Categoria_37,Turno_B,2,9,4,19,6,13,13,0,0,294806
Categoria_53,Turno_A,2,9,6,20,10,10,10,0,0,860937
Categoria_20,Turno_A,3,11,4,42,0,42,42,0,0,804824
Categoria_40,Turno_A,3,13,2,19,0,19,0,0,0,149182
Categoria_23,Turno_A,2,9,3,8,8,0,0,0,0,298998
Categoria_35,Turno_B,3,13,2,173,2,171,0,0,0,139312
Categoria_65,Turno_A,3,12,6,21,0,21,0,0,0,501234
Categoria_07,Turno_A,3,13,3,6,0,6,0,0,0,927710
Categoria_12,Turno_C,3,11,3,8,0,8,0,0,0,848688
Categoria_51,Turno_B,3,14,1,36,0,36,0,0,0,657972
Categoria_41,Turno_B,3,14,1,62,0,62,1,0,0,465808
Categoria_36,Turno_A,3,12,3,28,0,28,1,0,0,499570
Categoria_62,Turno_A,2,9,6,15,0,15,15,0,0,611661
Categoria_60,Turno_A,3,11,4,56,0,56,1,0,0,40535
Categoria_66,Turno_A,3,13,5,80,0,80,0,0,0,146330
Categoria_56,Turno_A,3,12,5,9,0,9,9,0,0,283109
Categoria_64,Turno_B,2,9,2,34,0,34,23,0,0,386896
Categoria_44,Turno_A,3,11,6,44,15,29,15,0,0,698519
Categoria_20,Turno_B,3,13,5,38,24,14,10,0,0,804824
Categoria_23,Turno_A,3,12,3,8,0,8,0,0,0,298998
Categoria_24,Turno_A,2,9,2,12,12,0,0,0,0,23986
Categoria_59,Turno_A,3,12,6,11,0,11,0,0,0,596146
Categoria_65,Turno_A,2,9,5,66,44,22,5,0,0,501234
Categoria_Desconocida,Turno_A,3,12,1,23,0,23,1,0,0,298998
Categoria_36,Turno_A,3,10,2,27,0,27,6,0,0,499570
Categoria_37,Turno_A,2,9,1,12,0,12,12,0,0,294806
Categoria_18,Turno_A,3,10,4,8,0,8,0,0,0,298998
Categoria_56,Turno_A,3,13,1,9,0,9,0,0,0,283109
Categoria_41,Turno_B,3,13,4,41,0,41,13,0,0,465808
Categoria_68,Turno_B,3,14,1,79,0,79,2,0,0,995067
Categoria_53,Turno_B,3,10,3,18,0,18,16,0,0,860937
Categoria_47,Turno_A,3,10,2,25,0,25,9,0,0,831654
Categoria_57,Turno_A,3,13,4,6,0,6,0,0,0,978140
Categoria_03,Turno_B,3,11,1,6,0,6,1,0,0,298998
Categoria_53,Turno_B,3,12,5,15,0,15,5,0,0,860937
Categoria_33,Turno_A,3,11,2,1,0,1,0,0,0,298998
Categoria_34,Turno_A,2,9,6,24,0,24,2,0,0,904498
Categoria_33,Turno_A,3,10,3,9,0,9,0,0,0,298998
Categoria_14,Turno_C,3,11,1,8,0,8,8,0,0,658663
Categoria_68,Turno_B,3,13,1,79,0,79,1,0,0,995067
Categoria_53,Turno_A,3,11,2,30,0,30,19,0,0,860937
Categoria_24,Turno_B,3,11,5,10,0,10,3,0,0,23986
Categoria_24,Turno_A,3,13,3,12,0,12,1,0,0,23986
Categoria_Desconocida,Turno_A,3,11,3,56,0,56,0,0,0,298998
Categoria_Desconocida,Turno_A,3,14,2,47,0,47,0,0,0,298998
Categoria_34,Turno_A,3,13,1,15,0,15,0,0,0,904498
Categoria_36,Turno_A,3,11,1,31,0,31,2,0,0,499570
Categoria_15,Turno_B,3,13,3,18,0,18,0,0,0,482525
Categoria_21,Turno_A,2,9,2,15,15,0,0,0,0,466551
Categoria_05,Turno_A,2,9,3,16,0,16,16,0,0,168338
Categoria_22,Turno_A,2,9,6,7,0,7,7,0,0,907421
Categoria_49,Turno_A,3,12,5,82,0,82,0,0,0,58984
Categoria_67,Turno_A,3,12,4,28,0,28,0,0,0,713550
Categoria_65,Turno_B,3,13,4,41,0,41,0,0,0,501234
Categoria_58,Turno_A,3,13,5,6,0,6,6,0,0,274712
Categoria_38,Turno_A,3,10,1,6,0,6,6,0,0,638776
Categoria_12,Turno_B,3,13,3,37,0,37,1,0,0,848688
Categoria_63,Turno_B,2,9,4,43,0,43,44,0,0,34538
Categoria_34,Turno_B,3,14,1,13,0,13,0,0,0,904498
Categoria_45,Turno_B,3,11,4,8,0,8,1,0,0,211664
Categoria_59,Turno_A,3,13,4,11,0,11,0,0,0,596146
Categoria_15,Turno_B,2,9,2,12,12,0,0,0,0,482525
Categoria_16,Turno_A,2,9,5,14,0,14,5,0,0,263618
Categoria_37,Turno_A,3,10,5,15,0,15,15,0,0,294806
Categoria_32,Turno_A,3,10,4,6,0,6,1,0,0,224020
Categoria_48,Turno_A,3,11,5,51,0,51,51,0,0,311648
Categoria_67,Turno_A,2,9,1,73,32,41,36,0,0,713550
Categoria_67,Turno_B,2,9,1,22,0,22,14,0,0,713550
Categoria_54,Turno_B,3,11,5,8,0,8,6,0,0,130151
Categoria_38,Turno_A,3,12,2,3,0,3,1,0,0,638776
Categoria_08,Turno_A,3,12,1,66,0,66,26,0,0,310804
Categoria_52,Turno_B,3,14,1,38,0,38,0,0,0,143767
Categoria_43,Turno_B,3,13,1,8,0,8,0,0,0,129176
Categoria_54,Turno_B,2,9,2,10,10,0,0,0,0,130151
Categoria_23,Turno_B,3,12,3,24,0,24,8,0,0,298998
Categoria_33,Turno_C,3,11,4,1,0,1,0,0,0,298998
Categoria_12,Turno_A,3,10,1,84,0,84,40,0,0,848688
Categoria_15,Turno_B,3,10,4,10,0,10,0,0,0,482525
Categoria_69,Turno_A,2,9,3,17,0,17,16,0,0,361279
Categoria_05,Turno_A,3,13,5,16,0,16,0,0,0,168338
Categoria_61,Turno_A,3,10,4,22,0,22,4,0,0,144633
Categoria_56,Turno_A,3,14,1,9,0,9,0,0,0,283109
Categoria_49,Turno_A,3,12,6,16,0,16,16,0,0,58984
Categoria_64,Turno_B,3,11,5,16,0,16,0,0,0,386896
Categoria_43,Turno_A,3,12,5,6,0,6,0,0,0,129176
Categoria_17,Turno_A,3,13,5,8,0,8,0,0,0,312918
Categoria_63,Turno_A,2,9,4,15,15,0,0,0,0,34538
Categoria_Desconocida,Turno_B,2,9,1,6,0,6,0,0,0,298998
Categoria_52,Turno_B,3,11,2,82,12,70,5,0,0,143767
Categoria_37,Turno_B,3,13,2,24,0,24,2,0,0,294806
Categoria_28,Turno_A,3,11,4,18,0,18,1,0,0,633094
Categoria_54,Turno_A,2,9,2,15,0,15,13,0,0,130151
Categoria_42,Turno_B,3,13,4,26,0,26,26,0,0,934414
Categoria_51,Turno_B,3,13,1,36,0,36,0,0,0,657972
Categoria_51,Turno_A,2,9,5,45,27,18,18,0,0,657972
Categoria_48,Turno_B,2,9,2,58,0,58,58,0,0,311648
Categoria_12,Turno_B,2,9,2,36,14,22,5,0,0,848688
Categoria_42,Turno_B,3,12,5,6,0,6,6,0,0,934414
Categoria_08,Turno_A,3,10,5,13,0,13,13,0,0,310804
Categoria_08,Turno_B,3,13,2,22,0,22,8,0,0,310804
Categoria_41,Turno_C,3,11,1,5,0,5,5,0,0,465808
Categoria_40,Turno_B,3,12,1,17,8,9,0,0,0,149182
Categoria_56,Turno_B,3,12,5,11,0,11,10,0,0,283109
Categoria_44,Turno_A,2,9,2,35,21,14,14,0,0,698519
Categoria_62,Turno_B,3,10,3,34,0,34,1,0,0,611661
Categoria_29,Turno_A,3,11,5,6,0,6,1,0,0,228969
Categoria_11,Turno_B,2,9,1,14,0,14,14,0,0,923910
Categoria_17,Turno_B,3,10,2,3,0,3,0,0,0,312918
Categoria_40,Turno_A,3,12,4,39,0,39,2,0,0,149182
Categoria_53,Turno_A,3,13,4,27,0,27,6,0,0,860937
Categoria_22,Turno_B,3,14,1,10,0,10,10,0,0,907421
Categoria_60,Turno_B,3,11,1,40,0,40,0,0,0,40535
Categoria_52,Turno_A,2,9,6,88,0,88,13,0,0,143767
Categoria_21,Turno_A,3,10,4,15,0,15,15,0,0,466551
Categoria_54,Turno_A,3,11,5,8,0,8,0,0,0,130151
Categoria_14,Turno_B,3,13,1,4,0,4,0,0,0,658663
Categoria_49,Turno_B,3,14,1,31,0,31,5,0,0,58984
Categoria_38,Turno_A,3,11,5,6,0,6,4,0,0,638776
Categoria_46,Turno_A,3,12,3,15,0,15,9,0,0,625270
Categoria_42,Turno_A,3,11,2,18,0,18,18,0,0,934414
Categoria_33,Turno_A,3,12,6,8,0,8,0,0,0,298998
Categoria_59,Turno_A,2,9,5,14,0,14,3,0,0,596146
Categoria_04,Turno_B,3,14,2,4,0,4,0,0,0,298998
Categoria_51,Turno_B,3,11,2,40,0,40,4,0,0,657972
Categoria_Desconocida,Turno_B,3,12,4,15,0,15,0,0,0,298998
Categoria_34,Turno_A,3,14,1,15,0,15,0,0,0,904498
Categoria_01,Turno_A,3,13,3,10,0,10,10,0,0,557707
Categoria_64,Turno_B,3,10,4,18,0,18,0,0,0,386896
Categoria_36,Turno_A,3,13,6,17,0,17,0,0,0,499570
Categoria_37,Turno_B,3,14,2,24,0,24,2,0,0,294806
Categoria_64,Turno_B,3,10,1,36,16,20,2,0,0,386896
Categoria_63,Turno_A,3,12,1,71,0,71,4,0,0,34538
Categoria_43,Turno_B,3,14,1,8,0,8,0,0,0,129176
Categoria_67,Turno_B,3,14,2,30,0,30,0,0,0,713550
Categoria_Desconocida,Turno_B,2,9,4,15,0,15,0,0,0,298998
Categoria_59,Turno_C,3,13,5,3,0,3,0,0,0,596146
Categoria_07,Turno_B,3,10,1,13,0,13,8,0,0,927710
Categoria_42,Turno_A,3,12,5,24,0,24,24,0,0,934414
Categoria_25,Turno_B,2,9,5,12,0,12,12,0,0,988732
Categoria_27,Turno_B,3,11,3,6,0,6,1,0,0,194064
Categoria_64,Turno_B,3,12,2,34,0,34,1,0,0,386896
Categoria_58,Turno_A,3,11,4,21,0,21,21,0,0,274712
Categoria_58,Turno_A,3,11,1,17,0,17,17,0,0,274712
Categoria_44,Turno_A,3,10,1,36,0,36,19,0,0,698519
Categoria_14,Turno_A,3,13,1,34,0,34,34,0,0,658663
Categoria_25,Turno_A,3,12,5,15,0,15,15,0,0,988732
Categoria_61,Turno_A,3,11,5,22,22,0,0,0,0,144633
Categoria_51,Turno_A,2,9,6,28,0,28,28,0,0,657972
Categoria_20,Turno_B,3,11,4,26,0,26,26,0,0,804824
Categoria_23,Turno_A,3,11,4,32,0,32,0,0,0,298998
Categoria_33,Turno_C,3,11,1,1,0,1,0,0,0,298998
Categoria_58,Turno_A,3,10,2,31,0,31,31,0,0,274712
Categoria_64,Turno_A,3,11,5,44,0,44,5,0,0,386896
Categoria_43,Turno_A,3,11,2,6,0,6,2,0,0,129176
Categoria_49,Turno_B,3,13,4,33,0,33,0,0,0,58984
Categoria_48,Turno_B,3,11,5,12,0,12,12,0,0,311648
Categoria_Desconocida,Turno_B,3,11,3,21,6,15,0,0,0,298998
Categoria_07,Turno_A,3,11,5,5,0,5,0,0,0,927710
Categoria_21,Turno_A,3,13,3,12,0,12,12,0,0,466551
Categoria_34,Turno_A,3,13,4,54,0,54,0,0,0,904498
Categoria_37,Turno_A,3,12,1,12,0,12,5,0,0,294806
Categoria_12,Turno_A,3,11,6,16,0,16,0,0,0,848688
Categoria_67,Turno_A,2,9,4,28,0,28,7,0,0,713550
Categoria_47,Turno_A,2,9,3,28,8,20,20,0,0,831654
